2023-07-13 09:05:46,455 INFO    StreamThr :55041 [internal.py:wandb_internal():86] W&B internal server running at pid: 55041, started at: 2023-07-13 09:05:46.455209
2023-07-13 09:05:46,459 DEBUG   HandlerThread:55041 [handler.py:handle_request():144] handle_request: status
2023-07-13 09:05:46,461 INFO    WriterThread:55041 [datastore.py:open_for_write():85] open: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230713_090546-9vd7fl0h/run-9vd7fl0h.wandb
2023-07-13 09:05:46,463 DEBUG   SenderThread:55041 [sender.py:send():369] send: header
2023-07-13 09:05:46,466 DEBUG   SenderThread:55041 [sender.py:send():369] send: run
2023-07-13 09:05:46,899 INFO    SenderThread:55041 [dir_watcher.py:__init__():211] watching files in: /home/nmduy/HADA/chau/HADA-LAVIS/wandb/run-20230713_090546-9vd7fl0h/files
2023-07-13 09:05:46,899 INFO    SenderThread:55041 [sender.py:_start_run_threads():1100] run started: 9vd7fl0h with start time 1689235546.454061
2023-07-13 09:05:46,899 DEBUG   SenderThread:55041 [sender.py:send_request():396] send_request: summary_record
2023-07-13 09:05:46,899 INFO    SenderThread:55041 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-07-13 09:05:46,901 DEBUG   HandlerThread:55041 [handler.py:handle_request():144] handle_request: check_version
2023-07-13 09:05:46,901 DEBUG   SenderThread:55041 [sender.py:send_request():396] send_request: check_version
2023-07-13 09:05:47,068 DEBUG   HandlerThread:55041 [handler.py:handle_request():144] handle_request: run_start
2023-07-13 09:05:47,071 DEBUG   HandlerThread:55041 [system_info.py:__init__():31] System info init
2023-07-13 09:05:47,071 DEBUG   HandlerThread:55041 [system_info.py:__init__():46] System info init done
2023-07-13 09:05:47,071 INFO    HandlerThread:55041 [system_monitor.py:start():181] Starting system monitor
2023-07-13 09:05:47,071 INFO    SystemMonitor:55041 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-13 09:05:47,072 INFO    HandlerThread:55041 [system_monitor.py:probe():201] Collecting system info
2023-07-13 09:05:47,073 INFO    SystemMonitor:55041 [interfaces.py:start():190] Started cpu monitoring
2023-07-13 09:05:47,073 INFO    SystemMonitor:55041 [interfaces.py:start():190] Started disk monitoring
2023-07-13 09:05:47,075 INFO    SystemMonitor:55041 [interfaces.py:start():190] Started gpu monitoring
2023-07-13 09:05:47,077 INFO    SystemMonitor:55041 [interfaces.py:start():190] Started memory monitoring
2023-07-13 09:05:47,077 INFO    SystemMonitor:55041 [interfaces.py:start():190] Started network monitoring
2023-07-13 09:05:47,109 DEBUG   HandlerThread:55041 [system_info.py:probe():195] Probing system
2023-07-13 09:05:47,113 DEBUG   HandlerThread:55041 [system_info.py:_probe_git():180] Probing git
2023-07-13 09:05:47,128 DEBUG   HandlerThread:55041 [system_info.py:_probe_git():188] Probing git done
2023-07-13 09:05:47,128 DEBUG   HandlerThread:55041 [system_info.py:probe():240] Probing system done
